Author,Chapter,Reference,Type,Intertextual_function,Semantic
Jellinek,6,Blackstone,Nominal,['2'],Positive
Jellinek,6,Bill of Rights,Thematic,['3'],Neutral
Jellinek,6,Gerber,Nominal,['1'],Neutral
Jellinek,6,Laband,Nominal,['1'],Neutral
Jellinek,6,Locke,Nominal,['1'],Neutral
Jellinek,6,Blackstone,Nominal,['1'],Neutral
Jellinek,3,American declarations or bills of rights,Thematic,['3'],Neutral
Jellinek,3,Unidentified,Thematic,['3'],Neutral
Jellinek,3,National Assembly,Thematic,['2'],Neutral
Jellinek,6,Locke,Nominal,['2'],Positive
Jellinek,6,Bill of Rights,Verbal,['2'],Neutral
Jellinek,6,_Two Treatises on Government_,Thematic,['2'],Neutral
Jellinek,8,Locke,Nominal,['1'],Positive
Jellinek,8,Pufendorf,Verbal,['2'],Positive
Jellinek,8,Montesquieu,Thematic,['3'],Positive
Jellinek,8,James Otis,Nominal,['1'],Positive
Jellinek,8,Magna Charta,Verbal,['2'],Neutral
Jellinek,8,Locke,Nominal,['1'],Neutral
Jellinek,8,Rousseau,Thematic,['3'],Neutral
Jellinek,6,Greek: polis,Nominal,['2'],Neutral
Jellinek,6,Roman and Canonical theory of law,Verbal,['2'],Neutral
Jellinek,6,English,Thematic,['3'],Neutral
Jellinek,6,Henry VI,Nominal,['1'],Neutral
Jellinek,6,Petition of Right,Verbal,['2'],Neutral
Jellinek,6,Act of Settlement,Thematic,['3'],Neutral
Jellinek,8,God,Nominal,['2'],Neutral
Jellinek,8,Nature,Nominal,['2'],Neutral
Jellinek,8,Locke,Nominal,['2'],Positive
Jellinek,8,Puritan,Thematic,['3'],Neutral
Jellinek,8,Independent,Thematic,['3'],Neutral
Jellinek,8,Social compact,Thematic,['3'],Neutral
Jellinek,8,English Bill of Rights,Nominal,['1'],Neutral
Jellinek,8,English kings,Thematic,['3'],Neutral
Jellinek,8,God and Nature,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Thomas Hood,Nominal,['2'],Negative
Schopenhauer,1,Bronzino,Nominal,['2'],Positive
Schopenhauer,1,*Bronzino—Berni Aretino et al.,Nominal,['1'],Neutral
Schopenhauer,1,Werter,Nominal,['2'],Neutral
Schopenhauer,1,Kant,Nominal,['3'],Positive
Schopenhauer,1,Hegel,Nominal,['3'],Neutral
Schopenhauer,1,Fichte,Nominal,['1'],Negative
Schopenhauer,1,Schelling,Nominal,['1'],Negative
Schopenhauer,1,An English,Nominal,['1'],Neutral
Schopenhauer,1,Philalethes,Verbal,['3'],Negative
Schopenhauer,1,Demopheles,Verbal,['3'],Neutral
Schopenhauer,1,"Vigeat veritas et pereat
mundus",Verbal,['2'],Neutral
Schopenhauer,1,Fiat justitia et pereat mundus,Nominal,['1'],Positive
Schopenhauer,1,"Fiant pilulae et pereat
mundus",Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Christianity,Thematic,['2'],Positive
Schopenhauer,1,Ancients,Thematic,['2'],Neutral
Schopenhauer,1,Unidentified,Thematic,['3'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Lichtenberg,Nominal,['1'],Positive
Schopenhauer,1,Herder,Nominal,['1'],Negative
Schopenhauer,1,Klopstock,Nominal,['1'],Neutral
Schopenhauer,1,Schiller,Nominal,['1'],Neutral
Schopenhauer,1,Bernini,Nominal,['2'],Negative
Schopenhauer,1,Winckelmann,Verbal,['2'],Positive
Schopenhauer,1,Francesco Francia,Thematic,['3'],Neutral
Schopenhauer,1,Pietro Perugino,Nominal,['1'],Neutral
Schopenhauer,1,Angelico da Fiesole,Verbal,['2'],Neutral
Schopenhauer,1,Goethe—_Pfaffenspiel_,Thematic,['2'],Positive
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Thematic,['3'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Munich Society for the Protection of Animals,Thematic,['3'],Neutral
Schopenhauer,1,Pistol,Nominal,['1'],Negative
Schopenhauer,1,Falstaff,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Seneca,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Luther,Nominal,['3'],Neutral
Schopenhauer,1,Unidentified,Verbal,['2'],Neutral
Schopenhauer,1,France,Nominal,['1'],Neutral
Schopenhauer,1,Quakers,Nominal,['1'],Neutral
Schopenhauer,1,Italy,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Kant,Nominal,['1'],Neutral
Schopenhauer,1,Goethe,Nominal,['1'],Neutral
Schopenhauer,1,Lichtenberg,Nominal,['1'],Neutral
Schopenhauer,1,Jean Paul,Nominal,['1'],Neutral
Schopenhauer,1,Ovid,Nominal,['1'],Neutral
Schopenhauer,1,Valerius Maximus,Nominal,['1'],Positive
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Kant,Nominal,['3'],Negative
Schopenhauer,1,Fries,Nominal,['1'],Neutral
Schopenhauer,1,Krug,Nominal,['1'],Neutral
Schopenhauer,1,Salat,Nominal,['1'],Neutral
Schopenhauer,1,Goethe,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Verbal,['2'],Neutral
Schopenhauer,1,Upanishads,Nominal,['2'],Positive
Schopenhauer,1,Saniassi,Nominal,['2'],Negative
Schopenhauer,1,Heathen morality,Thematic,['2'],Neutral
Schopenhauer,1,Mohammedan,Thematic,['2'],Neutral
Schopenhauer,1,*Abusus optimi,Verbal,['2'],Neutral
Schopenhauer,1,Knights and priests,Thematic,['2'],Negative
Schopenhauer,1,New religion,Thematic,['2'],Negative
Schopenhauer,1,The Bible,Nominal,['1'],Neutral
Schopenhauer,1,First Book of Samuel,Nominal,['1'],Neutral
Schopenhauer,1,Condorcet,Nominal,['1'],Positive
Schopenhauer,1,English and French,Nominal,['1'],Neutral
Schopenhauer,1,Frederick the Great,Nominal,['1'],Neutral
Schopenhauer,1,Kant,Nominal,['1'],Positive
Schopenhauer,1,animal metaphysicum,Thematic,['3'],Neutral
Schopenhauer,1,India,Thematic,['3'],Neutral
Schopenhauer,1,Persians,Thematic,['3'],Neutral
Schopenhauer,1,Egyptians,Thematic,['3'],Neutral
Schopenhauer,1,Jews,Thematic,['3'],Neutral
Schopenhauer,1,Greeks,Thematic,['3'],Neutral
Schopenhauer,1,Romans,Thematic,['3'],Neutral
Schopenhauer,1,Brahman,Thematic,['3'],Neutral
Schopenhauer,1,Buddhist,Thematic,['3'],Neutral
Schopenhauer,1,Mohammedan nations,Thematic,['3'],Neutral
Schopenhauer,1,China,Thematic,['3'],Neutral
Schopenhauer,1,Buddhism,Thematic,['3'],Neutral
Schopenhauer,1,Christianity,Thematic,['2'],Neutral
Schopenhauer,1,Turkey,Thematic,['1'],Neutral
Schopenhauer,1,Pope,Thematic,['3'],Neutral
Schopenhauer,1,Archbishops and Bishops,Thematic,['3'],Neutral
Schopenhauer,1,England,Thematic,['3'],Neutral
Schopenhauer,1,Protestant rulers,Thematic,['3'],Neutral
Schopenhauer,1,Christianity,Thematic,['3'],Negative
Schopenhauer,1,Unidentified,Thematic,['3'],Neutral
Schopenhauer,1,Ancients (Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Epopts (Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Essay on Noise,Nominal,['1'],Neutral
Schopenhauer,1,Mohammedans,Nominal,['1'],Neutral
Schopenhauer,1,Christians,Verbal,['2'],Neutral
Schopenhauer,1,Charles Krauthammer,Thematic,['3'],Neutral
Schopenhauer,1,John Stuart Mill,Nominal,['1'],Neutral
Schopenhauer,1,Nassau W.,Verbal,['2'],Neutral
Schopenhauer,1,Aristotle,Nominal,['1'],Neutral
Schopenhauer,1,Boxhorn,Verbal,['2'],Neutral
Schopenhauer,1,Bill Sykes,Nominal,['1'],Neutral
Schopenhauer,1,F. Engels,Verbal,['2'],Neutral
Schopenhauer,1,Unidentified,Verbal,['2'],Neutral
Schopenhauer,1,Hamlet,Nominal,['1'],Neutral
Schopenhauer,1,George Sand,Verbal,['2'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Pericles,Thematic,['2'],Positive
Schopenhauer,1,Xenophon,Nominal,['2'],Positive
Schopenhauer,1,The Church,Thematic,['3'],Negative
Schopenhauer,1,Migration,Thematic,['4'],Neutral
Schopenhauer,1,Christianity,Thematic,['4'],Neutral
Schopenhauer,1,St. Patrick,Thematic,['2'],Positive
Schopenhauer,1,Winifred the Saxon,Thematic,['2'],Positive
Schopenhauer,1,Boniface,Thematic,['2'],Positive
Schopenhauer,1,Attila,Thematic,['1'],Neutral
Schopenhauer,1,Gengis Khan,Thematic,['3'],Neutral
Schopenhauer,1,Timur,Thematic,['3'],Neutral
Schopenhauer,1,Christianity,Thematic,['4'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Nessus,Nominal,['2'],Positive
Schopenhauer,1,Bertolotti - _Le due Sorelle_,Verbal,['2'],Neutral
Schopenhauer,1,Walter Scott,Thematic,['2'],Positive
Schopenhauer,1,Gil Blas,Nominal,['1'],Neutral
Schopenhauer,1,Le Sage,Nominal,['1'],Neutral
Schopenhauer,1,The Vicar of Wakefield,Nominal,['1'],Neutral
Schopenhauer,1,"Walter
Scott",Nominal,['1'],Neutral
Schopenhauer,1,Don Quixote,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Gracian,Nominal,['1'],Positive
Schopenhauer,1,Ovid,Verbal,['2'],Neutral
Schopenhauer,1,Plato,Thematic,['3'],Neutral
Schopenhauer,1,Schopenhauer (implied as the,Nominal,['1'],Neutral
Schopenhauer,1,Anselm Feuerbach,Nominal,['1'],Negative
Schopenhauer,1,Antinous,Nominal,['1'],Neutral
Schopenhauer,1,Buddhism,Nominal,['1'],Neutral
Schopenhauer,1,Chamfort,Nominal,['2'],Positive
Schopenhauer,1,Decameron,Nominal,['2'],Neutral
Schopenhauer,1,Mateo Aleman - Guzmann de,Nominal,['1'],Neutral
Schopenhauer,1,Calderon - Zenobia the Great,Nominal,['1'],Positive
Schopenhauer,1,ancients,Thematic,['3'],Neutral
Schopenhauer,1,Lord Byron,Verbal,['2'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,generatio equivoca,Thematic,['3'],Neutral
Schopenhauer,1,Bichat,Nominal,['1'],Neutral
Schopenhauer,1,F. Engels,Nominal,['1'],Neutral
Schopenhauer,1,English expression to fancy each other,Nominal,['1'],Neutral
Schopenhauer,1,Platonic Idea,Nominal,['4'],Positive
Schopenhauer,1,Law of causality,Nominal,['2'],Neutral
Schopenhauer,1,???????? ???????? and ???????,Nominal,['1'],Neutral
Schopenhauer,1,Goethe,Nominal,['1'],Neutral
Schopenhauer,1,Lord Byron,Verbal,['2'],Neutral
Schopenhauer,1,Byron,Thematic,['3'],Neutral
Schopenhauer,1,Leopardi,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified 1,Verbal,['2'],Neutral
Schopenhauer,1,Theophrastus,Nominal,['1'],Positive
Schopenhauer,1,Calderon,Nominal,['1'],Neutral
Schopenhauer,1,Palmira in _Mahomet_,Nominal,['1'],Neutral
Schopenhauer,1,Mortimer in _Maria Stuart_,Nominal,['1'],Neutral
Schopenhauer,1,Othello,Nominal,['1'],Neutral
Schopenhauer,1,Countess Terzky,Nominal,['1'],Neutral
Schopenhauer,1,Hume - _Essay on Suicide_,Nominal,['1'],Positive
Schopenhauer,1,Aristotle,Nominal,['1'],Neutral
Schopenhauer,1,Stobæus,Thematic,['2'],Neutral
Schopenhauer,1,Stoics,Thematic,['1'],Positive
Schopenhauer,1,Seneca,Thematic,['1'],Positive
Schopenhauer,1,Bible,Thematic,['1'],Neutral
Schopenhauer,1,Christianity,Thematic,['1'],Negative
Schopenhauer,1,Massilia,Nominal,['1'],Neutral
Schopenhauer,1,Ceos,Nominal,['1'],Neutral
Schopenhauer,1,Hindoos,Nominal,['1'],Neutral
Schopenhauer,1,_L'Orphelin de la Chine_,Nominal,['1'],Neutral
Schopenhauer,1,Herbart,Nominal,['3'],Neutral
Schopenhauer,1,Leibnitz,Verbal,['3'],Neutral
Schopenhauer,1,Spinoza,Thematic,['3'],Neutral
Schopenhauer,1,Thomasius,Nominal,['1'],Neutral
Schopenhauer,1,Lutheran Reformation,Thematic,['3'],Neutral
Schopenhauer,1,Mormonism,Nominal,['1'],Neutral
Schopenhauer,1,European civilisation,Thematic,['3'],Neutral
Schopenhauer,1,Christian-Teutonic,Thematic,['3'],Neutral
Schopenhauer,1,Mormons,Thematic,['3'],Neutral
Schopenhauer,1,Law of Manu,Thematic,['3'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,La reine de 16 ans,Thematic,['3'],Neutral
Schopenhauer,1,Le mariage de raison,Thematic,['3'],Neutral
Schopenhauer,1,"Romeo
and Juliet",Thematic,['3'],Neutral
Schopenhauer,1,Tancred,Thematic,['3'],Neutral
Schopenhauer,1,Don Carlos,Thematic,['3'],Neutral
Schopenhauer,1,Wallenstein,Thematic,['3'],Neutral
Schopenhauer,1,The Bride of Messina,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Schopenhauer,Nominal,['1'],Neutral
Schopenhauer,1,Brockhaus,Verbal,['2'],Neutral
Schopenhauer,1,Goethe,Thematic,['3'],Neutral
Schopenhauer,1,Kant,Nominal,['1'],Neutral
Schopenhauer,1,Grundpr. der Ethik,Nominal,['1'],Neutral
Schopenhauer,1,Welt als Wille und Vorstellung,Nominal,['1'],Neutral
Schopenhauer,1,SHAKESPEARE,Nominal,['1'],Neutral
Schopenhauer,1,Wieland,Nominal,['2'],Positive
Schopenhauer,1,Mrs. Schopenhauer,Nominal,['1'],Neutral
Schopenhauer,1,Johanna Schopenhauer,Nominal,['1'],Positive
Schopenhauer,1,Petrarch,Nominal,['1'],Positive
Schopenhauer,1,Goethe,Thematic,['3'],Positive
Schopenhauer,1,The Foundation of Morals,Nominal,['2'],Neutral
Schopenhauer,1,Brunck's Gnomici poetae graeci,Nominal,['1'],Neutral
Schopenhauer,1,Goethe,Nominal,['1'],Neutral
Schopenhauer,1,Shakespeare,Nominal,['2'],Neutral
Schopenhauer,1,Unidentified,Thematic,['3'],Neutral
Schopenhauer,1,Schleiermacher,Nominal,['1'],Neutral
Schopenhauer,1,F.A. Wolf,Nominal,['1'],Neutral
Schopenhauer,1,Fichte,Nominal,['1'],Negative
Schopenhauer,1,Napoleon,Thematic,['3'],Neutral
Schopenhauer,1,Goethe,Nominal,['1'],Positive
Schopenhauer,1,Newton,Nominal,['1'],Negative
Schopenhauer,1,Dr. Seebeck,Verbal,['2'],Positive
Schopenhauer,1,Petrarch,Nominal,['2'],Positive
Schopenhauer,1,St. Preuxs,Nominal,['2'],Positive
Schopenhauer,1,Werthers,Nominal,['2'],Positive
Schopenhauer,1,Jacopo Ortis,Nominal,['2'],Positive
Schopenhauer,1,Spinoza,Nominal,['2'],Neutral
Schopenhauer,1,Spinoza—Ethics (Eth. iv. prop.,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Vierfache Wurzel,Nominal,['1'],Neutral
Schopenhauer,1,Pererga,Nominal,['1'],Neutral
Schopenhauer,1,Franz Passow,Nominal,['1'],Positive
Schopenhauer,1,F.W. Kreise,Verbal,['2'],Neutral
Schopenhauer,1,Bunsen,Thematic,['3'],Neutral
Schopenhauer,1,"Ernst
Schulze",Nominal,['1'],Neutral
Schopenhauer,1,Schulze—author of _Aenesidemus_,Verbal,['2'],Positive
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Plato,Nominal,['2'],Neutral
Schopenhauer,1,SHAKESPEARE _Cymb_. iii. 5.,Nominal,['2'],Neutral
Schopenhauer,1,Goethe,Verbal,['2'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Rousseau,Nominal,['1'],Negative
Schopenhauer,1,Christian-Teutonic,Nominal,['1'],Negative
Schopenhauer,1,Napoleon,Verbal,['1'],Neutral
Schopenhauer,1,Chamfort,Thematic,['1'],Neutral
Schopenhauer,1,Huarte—_Examen de ingenios para las scienzias_,Nominal,['2'],Neutral
Schopenhauer,1,Louis XIII,Nominal,['1'],Neutral
Schopenhauer,1,Aristotle,Verbal,['1'],Neutral
Schopenhauer,1,Unidentified 1,Thematic,['1'],Neutral
Schopenhauer,1,Unidentified 1,Nominal,['1'],Negative
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Arthur Schopenhauer,Nominal,['4'],Positive
Schopenhauer,1,Heinrich Floris Schopenhauer,Nominal,['4'],Neutral
Schopenhauer,1,Goethe,Nominal,['1'],Neutral
Schopenhauer,1,The,Nominal,['1'],Neutral
Schopenhauer,1,Wieland,Nominal,['1'],Neutral
Schopenhauer,1,Heinrich Meyer,Nominal,['1'],Neutral
Schopenhauer,1,Grimm,Nominal,['1'],Neutral
Schopenhauer,1,Ariosto,Nominal,['1'],Positive
Schopenhauer,1,Romeo and Juliet,Nominal,['1'],Neutral
Schopenhauer,1,La Nouvelle Héloise,Nominal,['1'],Neutral
Schopenhauer,1,Werther,Nominal,['1'],Neutral
Schopenhauer,1,Rochefoucauld,Nominal,['1'],Neutral
Schopenhauer,1,Lichtenberg,Nominal,['1'],Neutral
Schopenhauer,1,BOIL.,Nominal,['1'],Positive
Schopenhauer,1,Spanish proverb,Verbal,['2'],Neutral
Schopenhauer,1,Hufeland,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Socrates,Nominal,['1'],Positive
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Goethe,Nominal,['1'],Positive
Schopenhauer,1,Die Welt als Wille und Vorstellung,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Pope--_Dunciad_ iii.,Nominal,['1'],Neutral
Schopenhauer,1,Theseus,Thematic,['3'],Neutral
Schopenhauer,1,Ariadne,Thematic,['3'],Neutral
Schopenhauer,1,Petrarch,Nominal,['1'],Neutral
Schopenhauer,1,Theophrastus Paracelsus,Nominal,['2'],Neutral
Schopenhauer,1,Bible (reference to David and,Verbal,['2'],Neutral
Schopenhauer,1,Die Welt als Wille und Vorstellung,Nominal,['1'],Neutral
Schopenhauer,1,Westminster Review,Nominal,['1'],Neutral
Schopenhauer,1,Revue des Deux Mondes,Nominal,['1'],Neutral
Schopenhauer,1,Richard Wagner,Nominal,['1'],Positive
Schopenhauer,1,Der Ring der Nibelungen,Nominal,['1'],Neutral
Schopenhauer,1,University of Leipzic,Nominal,['2'],Neutral
Schopenhauer,1,M. Foucher,Nominal,['1'],Neutral
Schopenhauer,1,M. Challemel Lacour,Nominal,['1'],Positive
Schopenhauer,1,Un Bouddhiste Contemporain en Allemagne,Nominal,['1'],Neutral
Schopenhauer,1,The Two Fundamental Problems of Ethics,Nominal,['1'],Neutral
Schopenhauer,1,"Parerga und
Paralipomena",Nominal,['1'],Neutral
Schopenhauer,1,Hayn of Berlin,Nominal,['1'],Neutral
Schopenhauer,1,Goethe,Nominal,['2'],Neutral
Schopenhauer,1,Bürger,Thematic,['2'],Neutral
Schopenhauer,1,Faust,Nominal,['2'],Neutral
Schopenhauer,1,Etruscan vase (as a,Verbal,['2'],Neutral
Schopenhauer,1,Dr. Gwinner,Nominal,['2'],Positive
Schopenhauer,1,Professor Wallace,Nominal,['2'],Positive
Schopenhauer,1,Plato,Nominal,['3'],Neutral
Schopenhauer,1,Rousseau,Thematic,['3'],Negative
Schopenhauer,1,Kant,Nominal,['3'],Negative
Schopenhauer,1,Platner,Thematic,['3'],Negative
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Guelphs and Ghibellines,Thematic,['1'],Neutral
Schopenhauer,1,Odium figulinum,Thematic,['4'],Neutral
Schopenhauer,1,Werthers,Nominal,['1'],Neutral
Schopenhauer,1,Jacopo Ortis,Thematic,['3'],Neutral
Schopenhauer,1,Wallace,Nominal,['2'],Neutral
Schopenhauer,1,Haldane and Kemp,Verbal,['2'],Neutral
Schopenhauer,1,Schopenhauer,Thematic,['4'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Socrates,Nominal,['1'],Neutral
Schopenhauer,1,Shakespeare,Nominal,['1'],Neutral
Schopenhauer,1,Albrecht Dürer,Nominal,['1'],Neutral
Schopenhauer,1,Byron,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Petrarch,Nominal,['1'],Positive
Schopenhauer,1,Hegel,Nominal,['1'],Negative
Schopenhauer,1,La Bruyere,Nominal,['1'],Neutral
Schopenhauer,1,Helvetius,Nominal,['1'],Neutral
Schopenhauer,1,Joseph Brivius,Nominal,['1'],Neutral
Schopenhauer,1,Galeazzo Visconti,Nominal,['1'],Neutral
Schopenhauer,1,Germans,Nominal,['1'],Neutral
Schopenhauer,1,Jouy,Nominal,['2'],Positive
Schopenhauer,1,Schiller,Verbal,['1'],Neutral
Schopenhauer,1,Byron,Thematic,['2'],Positive
Schopenhauer,1,the three great Grecian tragedians,Nominal,['1'],Positive
Schopenhauer,1,Journalists,Thematic,['3'],Neutral
Schopenhauer,1,Unidentified,Thematic,['3'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Hegel,Nominal,['2'],Negative
Schopenhauer,1,Schopenhauer - On Noise,Verbal,['2'],Neutral
Schopenhauer,1,Caroline Luise,Thematic,['3'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Figaro,Nominal,['1'],Neutral
Schopenhauer,1,Pliny,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Plato,Nominal,['1'],Positive
Schopenhauer,1,Jewish religions,Nominal,['1'],Neutral
Schopenhauer,1,New Testament,Verbal,['2'],Neutral
Schopenhauer,1,Old Testament,Thematic,['3'],Neutral
Schopenhauer,1,England,Nominal,['1'],Negative
Schopenhauer,1,Lessing,Nominal,['1'],Neutral
Schopenhauer,1,Jean Paul,Verbal,['2'],Neutral
Schopenhauer,1,Spanish proverb,Thematic,['3'],Neutral
Schopenhauer,1,Charles,Nominal,['1'],Neutral
Schopenhauer,1,Oersted,Nominal,['1'],Negative
Schopenhauer,1,Descartes,Nominal,['1'],Neutral
Schopenhauer,1,Leibnitz,Nominal,['1'],Neutral
Schopenhauer,1,Malebranche,Nominal,['1'],Neutral
Schopenhauer,1,Spinoza,Nominal,['1'],Neutral
Schopenhauer,1,Kant,Nominal,['1'],Neutral
Schopenhauer,1,Jesus Sirach--Kraus,Nominal,['1'],Neutral
Schopenhauer,1,Plato,Nominal,['1'],Positive
Schopenhauer,1,Germans,Verbal,['2'],Negative
Schopenhauer,1,Hegelians,Nominal,['1'],Neutral
Schopenhauer,1,Schelling,Verbal,['2'],Negative
Schopenhauer,1,Fichte,Thematic,['3'],Negative
Schopenhauer,1,Bacon,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Thematic,['3'],Neutral
Schopenhauer,1,Plato,Nominal,['1'],Positive
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Protestantism,Nominal,['2'],Neutral
Schopenhauer,1,Catholicism,Nominal,['2'],Neutral
Schopenhauer,1,Religion,Thematic,['3'],Negative
Schopenhauer,1,Jewish notions,Thematic,['3'],Negative
Schopenhauer,1,Christianity,Nominal,['1'],Positive
Schopenhauer,1,Aristotle,Verbal,['2'],Neutral
Schopenhauer,1,Plato,Thematic,['3'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Christianity,Thematic,['3'],Positive
Schopenhauer,1,Odin worship,Thematic,['3'],Neutral
Schopenhauer,1,Druidic religion,Thematic,['3'],Neutral
Schopenhauer,1,Greek,Thematic,['3'],Neutral
Schopenhauer,1,Aristotle,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Thugs,Nominal,['2'],Negative
Schopenhauer,1,Kali,Nominal,['2'],Neutral
Schopenhauer,1,English ecclesiastical superstition,Nominal,['3'],Neutral
Schopenhauer,1,Catholic,Nominal,['1'],Neutral
Schopenhauer,1,Protestant clergy,Nominal,['1'],Neutral
Schopenhauer,1,Catholic dogma,Nominal,['1'],Neutral
Schopenhauer,1,Protestant dogma,Nominal,['1'],Neutral
Schopenhauer,1,Hottentots,Nominal,['1'],Neutral
Schopenhauer,1,Kaffirs,Nominal,['1'],Neutral
Schopenhauer,1,South,Nominal,['1'],Neutral
Schopenhauer,1,Brahmans,Nominal,['1'],Positive
Schopenhauer,1,Christianity,Nominal,['3'],Neutral
Schopenhauer,1,Asiatic Journal,Nominal,['2'],Neutral
Schopenhauer,1,Spindler,Nominal,['1'],Neutral
Schopenhauer,1,Bulwer,Nominal,['1'],Neutral
Schopenhauer,1,Eugène Sue,Nominal,['1'],Neutral
Schopenhauer,1,Arthur Schopenhauer,Nominal,['1'],Positive
Schopenhauer,1,Plato,Nominal,['1'],Neutral
Schopenhauer,1,Hudibras,Verbal,['2'],Neutral
Schopenhauer,1,Christian Wolf,Nominal,['1'],Negative
Schopenhauer,1,Fichte,Verbal,['2'],Negative
Schopenhauer,1,Schelling,Thematic,['3'],Negative
Schopenhauer,1,Hegel,Nominal,['1'],Negative
Schopenhauer,1,Horace,Verbal,['2'],Positive
Schopenhauer,1,Opera et dies,Nominal,['1'],Neutral
Schopenhauer,1,Schopenhauer,Verbal,['3'],Neutral
Schopenhauer,1,Eulenspiegel,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,Unidentified,Nominal,['1'],Neutral
Schopenhauer,1,A.B. Schlegel,Nominal,['1'],Positive
Schopenhauer,1,Schopenhauer,Nominal,['1'],Positive
Schopenhauer,1,Molière,Verbal,['2'],Neutral
Schopenhauer,1,*Schopenhauer—Unidentified 1,Thematic,['3'],Neutral
